0.002 0.00012589254 6.874787e+09
0.002 0.00015848932 8.3400978e+09
0.002 0.00019952623 7.2501844e+09
0.002 0.0001 5.0522343e+09
0.002 0.00025118864 6.6722204e+09
0.002 0.00031622777 4.6676149e+09
0.002 0.001 349190.17
0.002 0.0031622777 0
0.002 0.01 0
0.002 0.031622777 0
0.002 0.1 0
0.002 1.2589254e-05 5585438.5
0.002 1.2589254e-06 588.18582
0.002 1.2589254e-07 0.064368667
0.002 1.2589254e-08 5.6591703e-06
0.002 1.2589254e-09 6.3121014e-10
0.002 1.5848932e-05 15304937
0.002 1.5848932e-06 1624.0904
0.002 1.5848932e-07 0.16692202
0.002 1.5848932e-08 1.5666239e-05
0.002 1.5848932e-09 1.4959749e-09
0.002 1.9952623e-05 35765942
0.002 1.9952623e-06 3905.7733
0.002 1.9952623e-07 0.37392604
0.002 1.9952623e-08 4.0926159e-05
0.002 1.9952623e-09 4.0748116e-09
0.002 1e-05 2266071.8
0.002 1e-06 248.93408
0.002 1e-07 0.025217466
0.002 1e-08 2.442708e-06
0.002 1e-09 2.4898052e-10
0.002 2.5118864e-05 80353309
0.002 2.5118864e-06 8910.6725
0.002 2.5118864e-07 0.9481933
0.002 2.5118864e-08 9.9073936e-05
0.002 2.5118864e-09 1.0277725e-08
0.002 3.1622777e-05 2.0193071e+08
0.002 3.1622777e-06 25615.864
0.002 3.1622777e-07 2.5030646
0.002 3.1622777e-08 0.00023937721
0.002 3.1622777e-09 2.3150368e-08
0.002 3.9810717e-05 4.3901326e+08
0.002 3.9810717e-06 59126.215
0.002 3.9810717e-07 6.2474725
0.002 3.9810717e-08 0.00060517656
0.002 3.9810717e-09 6.1715775e-08
0.002 5.0118723e-05 8.8682711e+08
0.002 5.0118723e-06 153698.69
0.002 5.0118723e-07 14.874536
0.002 5.0118723e-08 0.0015918859
0.002 5.0118723e-09 1.5567357e-07
0.002 6.3095734e-05 1.6514823e+09
0.002 6.3095734e-06 391483.91
0.002 6.3095734e-07 38.439783
0.002 6.3095734e-08 0.0038169189
0.002 6.3095734e-09 3.4835153e-07
0.002 7.9432823e-05 3.1454809e+09
0.002 7.9432823e-06 900376.54
0.002 7.9432823e-07 95.841065
0.002 7.9432823e-08 0.010494531
0.002 7.9432823e-09 9.1737714e-07
0.005 0.00012589254 5.6796625e+08
0.005 0.00015848932 2.9379287e+08
0.005 0.00019952623 1.0455378e+08
0.005 0.0001 9.9039042e+08
0.005 0.00025118864 10922678
0.005 0.00031622777 1496964.4
0.005 0.001 7.1889391e-20
0.005 0.0031622777 0
0.005 0.01 0
0.005 0.031622777 0
0.005 0.1 0
0.005 1.2589254e-05 29146153
0.005 1.2589254e-06 3849.8733
0.005 1.2589254e-07 0.3647712
0.005 1.2589254e-08 3.8866088e-05
0.005 1.2589254e-09 3.8379506e-09
0.005 1.5848932e-05 60435814
0.005 1.5848932e-06 8974.9328
0.005 1.5848932e-07 0.9862624
0.005 1.5848932e-08 9.2327523e-05
0.005 1.5848932e-09 9.3797573e-09
0.005 1.9952623e-05 1.4095866e+08
0.005 1.9952623e-06 21698.091
0.005 1.9952623e-07 2.2031838
0.005 1.9952623e-08 0.00022392733
0.005 1.9952623e-09 2.4251842e-08
0.005 1e-05 12878363
0.005 1e-06 1438.1382
0.005 1e-07 0.13867285
0.005 1e-08 1.4712336e-05
0.005 1e-09 1.4018975e-09
0.005 2.5118864e-05 2.6713254e+08
0.005 2.5118864e-06 57998.573
0.005 2.5118864e-07 6.1541466
0.005 2.5118864e-08 0.00058848775
0.005 2.5118864e-09 5.3561721e-08
0.005 3.1622777e-05 4.4491771e+08
0.005 3.1622777e-06 146917.22
0.005 3.1622777e-07 14.816755
0.005 3.1622777e-08 0.0014644443
0.005 3.1622777e-09 1.4549897e-07
0.005 3.9810717e-05 7.0670367e+08
0.005 3.9810717e-06 347046.82
0.005 3.9810717e-07 34.559302
0.005 3.9810717e-08 0.0036920272
0.005 3.9810717e-09 3.5316212e-07
0.005 5.0118723e-05 9.308402e+08
0.005 5.0118723e-06 879512.88
0.005 5.0118723e-07 96.725255
0.005 5.0118723e-08 0.009678697
0.005 5.0118723e-09 8.5940849e-07
0.005 6.3095734e-05 1.1954279e+09
0.005 6.3095734e-06 2330271.5
0.005 6.3095734e-07 242.27774
0.005 6.3095734e-08 0.024732792
0.005 6.3095734e-09 2.3182233e-06
0.005 7.9432823e-05 1.0907973e+09
0.005 7.9432823e-06 5142432.2
0.005 7.9432823e-07 555.12077
0.005 7.9432823e-08 0.057393601
0.005 7.9432823e-09 6.4848183e-06
0.01 0.00012589254 8880612.1
0.01 0.00015848932 231024.46
0.01 0.00019952623 26208.992
0.01 0.0001 29821474
0.01 0.00025118864 0.590128
0.01 0.00031622777 0.00018063013
0.01 0.001 0
0.01 0.0031622777 0
0.01 0.01 0
0.01 0.031622777 0
0.01 0.1 0
0.01 1.2589254e-05 66046267
0.01 1.2589254e-06 15078.642
0.01 1.2589254e-07 1.5067774
0.01 1.2589254e-08 0.00014135789
0.01 1.2589254e-09 1.3967336e-08
0.01 1.5848932e-05 1.1250999e+08
0.01 1.5848932e-06 35898.819
0.01 1.5848932e-07 3.840125
0.01 1.5848932e-08 0.00037219629
0.01 1.5848932e-09 3.3694909e-08
0.01 1.9952623e-05 1.8042402e+08
0.01 1.9952623e-06 83686.193
0.01 1.9952623e-07 8.698545
0.01 1.9952623e-08 0.00091680354
0.01 1.9952623e-09 8.8041101e-08
0.01 1e-05 34179705
0.01 1e-06 6227.6074
0.01 1e-07 0.55791705
0.01 1e-08 5.760909e-05
0.01 1e-09 5.5430529e-09
0.01 2.5118864e-05 2.5859097e+08
0.01 2.5118864e-06 224967.99
0.01 2.5118864e-07 22.63485
0.01 2.5118864e-08 0.0022248251
0.01 2.5118864e-09 2.2479188e-07
0.01 3.1622777e-05 2.9556734e+08
0.01 3.1622777e-06 517388.4
0.01 3.1622777e-07 56.015766
0.01 3.1622777e-08 0.0057884917
0.01 3.1622777e-09 5.8598862e-07
0.01 3.9810717e-05 2.9116187e+08
0.01 3.9810717e-06 1274475.2
0.01 3.9810717e-07 145.28853
0.01 3.9810717e-08 0.014483899
0.01 3.9810717e-09 1.4536231e-06
0.01 5.0118723e-05 2.7311696e+08
0.01 5.0118723e-06 3197756.5
0.01 5.0118723e-07 404.06519
0.01 5.0118723e-08 0.036182642
0.01 5.0118723e-09 3.6653261e-06
0.01 6.3095734e-05 1.295399e+08
0.01 6.3095734e-06 7521421.6
0.01 6.3095734e-07 895.1997
0.01 6.3095734e-08 0.084951222
0.01 6.3095734e-09 8.5602159e-06
0.01 7.9432823e-05 73862723
0.01 7.9432823e-06 16199603
0.01 7.9432823e-07 2337.7587
0.01 7.9432823e-08 0.22516636
0.01 7.9432823e-09 2.2141183e-05
0.05 0.00012589254 0
0.05 0.00015848932 0
0.05 0.00019952623 0
0.05 0.0001 2.2844545e-28
0.05 0.00025118864 0
0.05 0.00031622777 0
0.05 0.001 0
0.05 0.0031622777 0
0.05 0.01 0
0.05 0.031622777 0
0.05 0.1 0
0.05 1.2589254e-05 6006207
0.05 1.2589254e-06 284865.52
0.05 1.2589254e-07 37.508112
0.05 1.2589254e-08 0.0033635812
0.05 1.2589254e-09 3.3853995e-07
0.05 1.5848932e-05 2886536.2
0.05 1.5848932e-06 666221.45
0.05 1.5848932e-07 90.356659
0.05 1.5848932e-08 0.0086832073
0.05 1.5848932e-09 9.2796238e-07
0.05 1.9952623e-05 1265043.1
0.05 1.9952623e-06 1305439.4
0.05 1.9952623e-07 223.89373
0.05 1.9952623e-08 0.022574316
0.05 1.9952623e-09 2.2595343e-06
0.05 1e-05 10349945
0.05 1e-06 117709.56
0.05 1e-07 14.55645
0.05 1e-08 0.0014794949
0.05 1e-09 1.4587101e-07
0.05 2.5118864e-05 213167.66
0.05 2.5118864e-06 2529683
0.05 2.5118864e-07 559.27129
0.05 2.5118864e-08 0.055524412
0.05 2.5118864e-09 5.4547475e-06
0.05 3.1622777e-05 6187.938
0.05 3.1622777e-06 4536883.3
0.05 3.1622777e-07 1476.3468
0.05 3.1622777e-08 0.14503839
0.05 3.1622777e-09 1.4064344e-05
0.05 3.9810717e-05 352.78877
